Author, Composer, Pianist, Music Historian	1		
I am a writer and a filmmaker	4		
Naturopathic physician, writer, teacher, advocate, mother	15		
Record producer, songwriter, and musician	1		
Undocumented #DACA; Gender Based Violence Advocate and Writer	4		
College Access Counselor	2		
Partner, Steptoe & Johnson LLP	1		
Author, The Unfinished Social Entreprenuer	3		
Author, speaker, lawyer turned stress and resilience expert	14		
I am hospice physician, death awareness advocate, and spiritua...	9		
Professor of Accounting, Business, and Economics at Juniata Co...	2		
Licensed clinical social worker	1		
President of the Mayor's Fund to Advance New York City	2		
President & CEO, New Tech Network	2		
CEO, American Wind Energy Association	1		
Award-winning author of The Fear and Anxiety Solution	2		
Head Trainer for CrossFit Inc.	1		
Founder and CEO, Zuckerberg Media; New York Times Bestselling ...	2		
Delivering original recipes and all the ingredients you need t...	7		
Senior Culture Reporter, HuffPost	1		
Founder, June Haynes Luxury Retailing	1		
Creator, Mantra Movement	2		
Author, Build-A-Boob...,Cancer Survivor, Activist	1		
Pythia Peay is a journalist and author on the American psyche.	1		
Host of Happily Healthily podcast.	2		
President, Rights Equal Rights	1		
Mother, wife and blogger, Sleep Deprivation Diaries	1		
Resident, University of California San Francisco Family & ...	1		
Mort Gerberg is a longtime cartoonist and author best known fo...	1		
President and CEO, New America	1		
Founder, Greenvironment, LLC	1		
"tactics.\""	1		
Mother and writer	8		
Co-founder of The Drinking Diaries blog	2		
Author, 'Hot Granny,' 'Fabulous at 50,' '60 and Beyond'	1		
Blogger, Taster Tots L.A.	1		
Co-founder of the Maldivian Youth Climate Network	1		
West Coast Entertainment Editor, TheBacklot.com	14		
Author, 'Acts of God and Man: Ruminations on Risk and Insurance'	1		
CEO, Common Sense Media, Chairman and Co-Founder, Next Generat...	3		
Author, Artist and Speaker - SheerBalance.com and TinyToesDesi...	16		
President, Mosaic	1		
Donor and volunteer, CARE	1		
Chief Comfort Officer for Affinia Hotels	2		
PR girl, blogger, cancer survivor	8		
Journalist and Cultural Critic	1		
Writer, Traveller	1		
Author, A Multitude of Hope: A Novel About Rediscovering the A...	1		
Travel Trendspotter, Culture Vulture, Idea Genie	2		
Neuroscientist; Author, 'Foodist: Using Real Food and Real Sci...	1		
Lawyer, Podcaster, Speaker, Educator	1		
"Blogger, \"Busy Mockingbird\""	2		
Food historian, University of California, Berkeley	2		
Author of 'Cupid's Poisoned Arrow: From Habit to Harmony in Se...	1		
CEO and Founder, Teach First	1		
Politician	1		
Blogger at sandraglen.wordpress.com	3		
Professor of Mathematics, Spelman College	1		
Founder, Factory 360	1		
Co-founder, Peaceful Dumpling	2		
Author, Cooking Up a Business	1		
Bestselling author and TV Contributor	1		
Award-winning former reporter for the Chicago Sun Times and Ar...	1		
Military wife and new mother	1		
Personal Trainer, Speech Language Pathologist, Blogger	4		
Resist and you will loose	1		
Gay wedding planner, educator and expert	10		
Author, Military Mom, LMFT	14		
Lisa Holt Design Group	7		
President & CEO of HealthCare Chaplaincy Network, Chairman...	17		
Executive Director: Alliance To Rescue Victims of Trafficking.	1		
Yoga and Ultimate Wellness Expert	1		
Blog writer, 'Wedbits'; Contributor, 'Wedding Ideas Magazine'	4		
Editor, News India Times	1		
Food Writer & Podcaster	5		
CEO, Astonish Media Group	1		
Clinical nutritionist, Author	11		
"Bloomberg News Editor and Author of \"Saving My Knees: How I Pr..."	1		
Contributing Columnist, St. Paul Pioneer Press	1		
Angier B. Duke Scholar, Duke 2017.	1		
Co-founder, exhibitiona.com; Owner, half gallery in New York; ...	1		
Essayist and memoirist	7		
Licensed professional counselor, marriage and family therapist...	1		
Julia Pott	1		
Olympian, Activist	1		
An American in Spain	8		
Avid Outdoorsman, Traveler, UX UI Designer/Developer	1		
Practitioner of Christian Science	3		
Freelance writer, publicist	3		
Writer, future cautionary tale. More at timothybraun.com	2		
blogger, mamamzungu.com	8		
Writer, activist, educator and school psychologist	1		
Professional screenwriter, actor, former U.S. Senate aide and ...	1		
Former NBC News correspondent	1		
Lecturer in Public Policy, Harvard Kennedy School	1		
Director, Global Ocean Legacy, The Pew Charitable Trusts	1		
Personalized Stress Management	52		
Associate professor, school of nursing, DePaul University	1		
Senior educational specialist for the National Center for PTSD...	1		
Interfaith Minister, Spiritual Director	1		
Experta en educación y tecnología educativa	1		
NeuroBusiness Speaker, Consultant, Coach and Author	1		
son -- tall boy, eye-smile, walk on home.	1		
Co-Author of The Learning Habit	3		
Mother, teacher, writer, rebel	4		
Associate Professor of Chemistry	1		
Activist and Consultant	1		
Dave Pruett, former NASA researcher, emeritus mathematics prof...	1		
Certified Health Coach, Author, Radio Host (Fearless Fabulous ...	2		
Transformation Catalyst, Author	2		
Blogger, Naps Happen	1		
D.C.-based writer and education activist	3		
Natural Allergy Doctor and Environment Advocate	2		
Senior Evangelist, inneractive	1		
Founder, Invisible People	26		
Senior Editor, People magazine	1		
Executive Director of Disabled Sports USA	1		
Fashion stylist and writer	1		
Psychologist and emeritus academic	1		
Editor, EqualityOnTrial.com	1		
Travel expert, President of Friendly Planet Travel	12		
Author, Grown and Flown	11		
CEO, Millward Brown Vermeer	1		
Divorce and Family Law Attorney, Wife and Mother	4		
Author, The Digital Mystique	2		
The Iron Palate	1		
Model, Writer	3		
Former Surgeon General of the United States	1		
Blogger, Writer, Mom	3		
Physicist, Teacher, Author	2		
Professor of Psychology, Harvard University	2		
Senior Director of Forensic Psychiatry and Senior Pediatric Ps...	1		
co-Founder, Screen Anthology	2		
Professor, Duke Law School; Author, 'A Tolerable Anarchy'	1		
Journalism Professor, Columbia College	7		
Co-Director of Interinclusion.org, Motivational Speaker, Writer	2		
We help consumers make smarter banking and money decisions.	21		
ED, Friends of Hue Foundation, NYU Wagner MPA Candidate	1		
Writer and Author on Single Parenting and Health	5		
Managing Editor @Retrograde Communications	1		
Avid baker, relentless hostess. Author of Sitting in Bars with...	1		
Mike Ghouse is committed to build a cohesive America and offer...	1		
West Coaster living in the South. Founder of The Montgomery Gr...	1		
Blogger from Western Michigan	1		
and the urge to just sing.	1		
Father. Husband. Writer. PR Guy.	1		
Writer, Editor, GOP Political Consultant, Winemaker	3		
Life Enthusiast, Urban Survivalist	3		
Gangaji shares a simple invitation, to shift your allegiance f...	7		
Dean of Students in the Divinity School at the University of C...	1		
Center for Investigative Reporting	1		
Writer/comedian/animal activist	1		
Travel journalist, author, inspirational speaker, film/opera/d...	8		
Professor, Boston University’s School of Management	1		
Founder, Papertree Tutoring	5		
Founder and Director, MenAlive	3		
Author, 'The Right to be Parents: LGBT Families and the Transf...	1		
Food And Travel Writer	4		
Co-Founder, Executive Director A New PATH and Lead Organizer o...	3		
Fashion stylist & digital creative consultant	1		
Director, Next Action Associates	1		
Filmmaker and owner of a boutique industrial psychology firm	2		
A citizen of the world who likes to write about one-of-a-kind ...	3		
Senior Editor, Strategic Partnerships	3		
Founder & CEO, Consano	3		
Director, Head of Aviation, Travel & Tourism - World Econo...	1		
I hate you.	1		
Retired British officer/pilot in NYC; expert on the instrument...	1		
Food stylist and former Broadway performer	1		
Associate Director, National Center for Veterans Studies	1		
County Judge (Broward County, Florida)	1		
Social Worker/High School Counselor	1		
Author, Speaker, Relationship Expert	1		
Publicist	1		
Founder of Un-ruly.com and Yeluchi.com	1		
Chef, former journalist, raconteur, fallen aristocrat	2		
Naturopathic Doctor	13		
Retired U.S. Navy Commander, Military Clinical Psychologist	3		
"Author, \"Daughters for a Time,\" \"Acts of Contrition,\" and \"The..."	5		
Founder, Kaboom	4		
Writer, publishing professional	4		
Founder of DadvMom.com and author of Here Be Dragons: A Parent...	5		
Founder, Foodlets.com	21		
Senior Researcher, Microsoft Research New England; Associate P...	1		
Filmmaker & Founder of The Webby Awards	2		
Urban Designer, A(n) Office / McEwen Studio	1		
On-camera Host and Video Producer, TravelwithKate.com	13		
Financial Aid Consultant, Pitzer and Occidental College; Found...	9		
Director of Trends and Social Media, The Huffington Post	1		
Writer, Actor, Filmmaker, Notary Public	7		
Executive producer, 'Antiques Roadshow'	2		
Author of Saving Each Other	1		
Co-Author, Making Divorce Work	3		
Unfortunately, it's a biological influence that often turns tropical sun, surf and sand into a torturous experience, at least with an SPF less than 400.	1		
Freelance journalist	6		
Love, Marriage, and Divorce Served on the Rocks...	1		
Artist of Apifera Farm; author, Creative Illustration Workshop'	2		
In hopes that St. Knick soon would be there.	1		
Cardiologist, Author	8		
Reformed Journo | Digital & Content Strategist	1		
Down Syndrome Parent Influencer & Lifestyle Blogger, Health Ad...	4		
Host of “Kin Eats Entertaining”	2		
Founder of Code for Nepal	2		
Publisher, AssociationHelpNow newspapers	2		
Tech Market Strategies; Lawyer	1		
Author, 'Survival Lessons,' 'The Dovekeepers'	1		
Author, teacher, emotional connection consultant	1		
Author of the trim&TERRIFIC® cookbook series and specialized  ...	2		
Project Manager, ONE National Gay & Lesbian Archives	1		
Spirit writers and authors of Bucket List Bars: Historic Saloo...	15		
Published Author & Relationship Advisor	2		
Writer, Content Strategist	2		
Faculty NYU Stern Management Communication Program and Chairma...	1		
Partner Stone House Productions and CEO DishandDine. I am a fi...	1		
Co-founder, Credit Card Insider	2		
The destination for millennials to share their uninhibited tho...	1		
Writer at Sisterhood of the Sensible Moms with Erin Dymowski	1		
Principal, Quidoo Consulting	1		
Annah Abetti is an assistant lecturer at Ohio University.	1		
Writer, Producer/Host HuffPost Live Music	1		
Author, The Toltec Secret to Happiness	1		
Food and travel writer, co-author MERINGUE, mom	1		
Business, Technology, Politics & Rock 'n Roll Journalist	4		
The Perennial Plate	17		
Professional journalist, columnist, entertainment critic and m...	1		
Freelance Writer, milliekerr.com and expatguidelondon.com	1		
My sister had the same exact one, of course. Because when you're 6-year-old twins, you either have a matching two of everything, or you share one thing. In this case, my beloved hairclip was one of a set.	1		
"Author, \"Soul Picnic: The Music And Passion Of Laura Nyro\" and..."	1		
Passionate environmentalist, co-founder of the Women's Cancer ...	1		
Reference historian, History Division, Marine Corps	1		
Associate Attorney, Wisselman, Harounian & Associates, P.C	2		
Cultural omnivore and cult of luxury blogger	3		
The Meloan brothers explore the intersection between science a...	2		
DailyNewsGems	2		
Paradise Creation with Permaculture	1		
Founder, the Balcony Gardner	1		
Freelance writer and editor	8		
Jo is an Author & Public Speaker on the topics of Digital & So...	2		
Care for Kenya	1		
The World's Premier Nature & Wildlife Travel Company	6		
I'm a physician and writer on the North Coast	4		
Award-Winning Author	1		
Co-Director, LightHouse Personalized Education for Teens	2		
I like to share the good news about your biz, brand or cause! ...	5		
Sponsor, California’s Roman Reed Spinal Cord Injury Research A...	3		
Creator of the documentary, 'Fagbug'	1		
Immigration Attorney & Human Rights Advocate	1		
Freelance writer, BOFCA member	3		
"Speaker, Counselor, Author of \"Talking Back to Dr. Phil: Alter..."	8		
Founder and President, AntiGravity	1		
President, Mira Winery	1		
Innovator, explorer, entrepreneur, neurosurgeon	2		
Associate Professor, History and Africana studies, Gettysburg ...	1		
Legal Issues Blogger	1		
Writer, Learn with Homer and Norealplot.com	1		
The entire teacher workforce can now collaborate nationally on innovations in practice that address the problems they encounter in implementing a new curriculum.	1		
Obama's love of country as a sign that America's Mayor will say almost anything to get back in the spotlight. We should not give Giuliani and his unapologetic lack of respect for a sitting president more attention than they deserve.	1		
Child and Adolescent Psychiatrist; President, Child Mind Insti...	8		
Planned Parenthood, Social Media, and a Win for Women's Health The recent reversal by the Komen foundation of its decision to no longer fund grants to Planned Parenthood is a case study in how radically social media have changed the way institutions relate to those they purport to serve. READ MORE	1		
Writer, Drama Critic	15		
communications and media consultant	2		
Music journalist, graphic designer	1		
Slightly cynical father of two, marketer, amateur comedian, Ch...	3		
